sample_index,source_file,source_name,frame_index,phase,natoms,energy_eV,energy_eV_atom,volume_A3,volume_A3_atom,temperature_K,pressure_GPa,time_ps,split
1816,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,220,fcc,128,-573095.4739799397,-4477.308390468279,907.9239574165352,7.093155917316682,5088.73681640625,266.4800109863281,0.22100000083446503,train
1817,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,221,fcc,128,-573095.9263693684,-4477.311924760691,907.9239574165352,7.093155917316682,5197.7314453125,266.1549987792969,0.22200000286102295,val
1818,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,222,fcc,128,-573096.2529289942,-4477.314476007768,907.9239574165352,7.093155917316682,5249.90625,265.9280090332031,0.22300000488758087,train
1819,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,223,fcc,128,-573096.5034556538,-4477.316433247295,907.9239574165352,7.093155917316682,5264.30517578125,265.9490051269531,0.2240000069141388,train
1820,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,224,fcc,128,-573096.6591464151,-4477.317649581368,907.9239574165352,7.093155917316682,5178.3095703125,265.4410095214844,0.22499999403953552,train
1821,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,225,fcc,128,-573096.7648890448,-4477.3184756956625,907.9239574165352,7.093155917316682,5244.49609375,265.3210144042969,0.22599999606609344,train
1822,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,226,fcc,128,-573096.8028452548,-4477.318772228553,907.9239574165352,7.093155917316682,5227.8369140625,265.62200927734375,0.22699999809265137,val
1823,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,227,fcc,128,-573096.7863065825,-4477.318643020176,907.9239574165352,7.093155917316682,5388.5341796875,265.8330078125,0.2280000001192093,train
1824,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,228,fcc,128,-573096.6614831929,-4477.317667837445,907.9239574165352,7.093155917316682,5467.7265625,265.697998046875,0.2290000021457672,train
1825,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,229,fcc,128,-573096.460813371,-4477.316100104461,907.9239574165352,7.093155917316682,5465.31494140625,265.6499938964844,0.23000000417232513,test
1826,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,230,fcc,128,-573096.1883854914,-4477.313971761651,907.9239574165352,7.093155917316682,5331.0947265625,266.072998046875,0.23100000619888306,train
1827,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,231,fcc,128,-573095.8508908341,-4477.3113350846415,907.9239574165352,7.093155917316682,5543.71728515625,266.22100830078125,0.23199999332427979,train
1828,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,232,fcc,128,-573095.4503555587,-4477.308205902802,907.9239574165352,7.093155917316682,5421.958984375,266.4209899902344,0.2329999953508377,train
1829,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,233,fcc,128,-573095.0848809297,-4477.305350632263,907.9239574165352,7.093155917316682,5245.83935546875,266.38201904296875,0.23399999737739563,test
1830,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,234,fcc,128,-573094.7420562421,-4477.302672314391,907.9239574165352,7.093155917316682,5287.634765625,266.80401611328125,0.23499999940395355,train
1831,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,235,fcc,128,-573094.5307581971,-4477.301021548415,907.9239574165352,7.093155917316682,5075.529296875,266.7649841308594,0.23600000143051147,train
1832,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,236,fcc,128,-573094.4621844158,-4477.300485815748,907.9239574165352,7.093155917316682,4961.2705078125,266.85601806640625,0.2370000034570694,train
1833,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,237,fcc,128,-573094.6037130114,-4477.301591507901,907.9239574165352,7.093155917316682,4847.86279296875,266.8030090332031,0.23800000548362732,train
1834,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,238,fcc,128,-573094.9083312803,-4477.303971338128,907.9239574165352,7.093155917316682,4953.8984375,266.47900390625,0.23899999260902405,train
1835,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,239,fcc,128,-573095.3577050071,-4477.307482070368,907.9239574165352,7.093155917316682,5098.337890625,266.3340148925781,0.23999999463558197,train
1836,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,240,fcc,128,-573095.8702977224,-4477.311486700956,907.9239574165352,7.093155917316682,5095.98046875,265.8429870605469,0.2409999966621399,train
1837,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,241,fcc,128,-573096.416280305,-4477.315752189883,907.9239574165352,7.093155917316682,5129.33349609375,265.5669860839844,0.24199999868869781,test
1838,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,242,fcc,128,-573096.8792893853,-4477.3193694483225,907.9239574165352,7.093155917316682,5309.6767578125,265.4830017089844,0.24300000071525574,train
1839,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,243,fcc,128,-573097.2113975488,-4477.32196404335,907.9239574165352,7.093155917316682,5236.63037109375,265.38800048828125,0.24400000274181366,train
1840,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,244,fcc,128,-573097.3303831437,-4477.32289361831,907.9239574165352,7.093155917316682,5235.17919921875,265.5039978027344,0.24500000476837158,test
1841,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,245,fcc,128,-573097.2356345942,-4477.322153395267,907.9239574165352,7.093155917316682,5150.14599609375,265.6419982910156,0.2460000067949295,train
1842,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,246,fcc,128,-573096.8499902056,-4477.319140548481,907.9239574165352,7.093155917316682,5205.2333984375,265.52099609375,0.24699999392032623,train
1843,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,247,fcc,128,-573096.1885793725,-4477.3139732763475,907.9239574165352,7.093155917316682,5271.0703125,265.3269958496094,0.24799999594688416,train
1844,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,248,fcc,128,-573095.208640218,-4477.306317501703,907.9239574165352,7.093155917316682,5301.10693359375,266.52301025390625,0.24899999797344208,train
1845,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,249,fcc,128,-573093.9879805713,-4477.296781098214,907.9239574165352,7.093155917316682,5252.859375,267.30401611328125,0.25,train
1846,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,250,fcc,128,-573092.5582808803,-4477.285611569378,907.9239574165352,7.093155917316682,5190.1826171875,267.0039978027344,0.25099998712539673,train
1847,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,251,fcc,128,-573091.0856284247,-4477.274106472068,907.9239574165352,7.093155917316682,4952.28857421875,267.2720031738281,0.25200000405311584,val
1848,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,252,fcc,128,-573089.6155747925,-4477.262621678066,907.9239574165352,7.093155917316682,4845.8828125,268.30401611328125,0.2529999911785126,train
1849,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,253,fcc,128,-573088.2360701765,-4477.251844298254,907.9239574165352,7.093155917316682,4809.61181640625,269.3399963378906,0.2540000081062317,train
1850,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,254,fcc,128,-573087.0046331881,-4477.242223696782,907.9239574165352,7.093155917316682,4674.71435546875,268.68402099609375,0.2549999952316284,train
1851,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,255,fcc,128,-573085.9285167505,-4477.233816537113,907.9239574165352,7.093155917316682,4780.8955078125,268.9679870605469,0.25600001215934753,train
1852,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,256,fcc,128,-573085.0266320963,-4477.226770563252,907.9239574165352,7.093155917316682,4639.36767578125,269.8219909667969,0.25699999928474426,train
1853,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,257,fcc,128,-573084.2923371984,-4477.221033884362,907.9239574165352,7.093155917316682,4692.150390625,269.8340148925781,0.257999986410141,train
1854,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,258,fcc,128,-573083.6965022681,-4477.216378923969,907.9239574165352,7.093155917316682,4547.90966796875,271.0190124511719,0.2590000033378601,train
1855,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,259,fcc,128,-573083.1587126256,-4477.212177442388,907.9239574165352,7.093155917316682,4807.7001953125,271.5080261230469,0.25999999046325684,train
1856,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,260,fcc,128,-573082.6500761736,-4477.208203720106,907.9239574165352,7.093155917316682,4643.06640625,270.5350036621094,0.26100000739097595,test
1857,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,261,fcc,128,-573082.152467408,-4477.204316151625,907.9239574165352,7.093155917316682,4715.455078125,269.8240051269531,0.2619999945163727,train
1858,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,262,fcc,128,-573081.6470552331,-4477.200367619009,907.9239574165352,7.093155917316682,4569.44970703125,271.31201171875,0.2630000114440918,train
1859,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,263,fcc,128,-573081.1889499169,-4477.1967886712255,907.9239574165352,7.093155917316682,4456.90673828125,270.8179931640625,0.2639999985694885,test
1860,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,264,fcc,128,-573080.7458240604,-4477.193326750472,907.9239574165352,7.093155917316682,4510.958984375,271.5679931640625,0.26499998569488525,train
1861,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,265,fcc,128,-573080.3949424896,-4477.1905854882,907.9239574165352,7.093155917316682,4400.966796875,270.31201171875,0.26600000262260437,train
1862,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,266,fcc,128,-573080.1574060015,-4477.1887297343865,907.9239574165352,7.093155917316682,4294.765625,272.1239929199219,0.2669999897480011,val
1863,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,267,fcc,128,-573080.0917162191,-4477.188216532962,907.9239574165352,7.093155917316682,4265.89111328125,270.31298828125,0.2680000066757202,train
1864,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,268,fcc,128,-573080.1569129312,-4477.188725882275,907.9239574165352,7.093155917316682,4394.81103515625,271.3160095214844,0.26899999380111694,val
1865,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,269,fcc,128,-573080.3657042634,-4477.190357064558,907.9239574165352,7.093155917316682,4454.181640625,272.1050109863281,0.27000001072883606,train
1866,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,270,fcc,128,-573080.6673983969,-4477.192714049976,907.9239574165352,7.093155917316682,4479.830078125,270.5860290527344,0.2709999978542328,train
1867,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,271,fcc,128,-573081.0315316406,-4477.195558840942,907.9239574165352,7.093155917316682,4683.97265625,270.08001708984375,0.2720000147819519,train
1868,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,272,fcc,128,-573081.3885418958,-4477.198347983561,907.9239574165352,7.093155917316682,4686.64697265625,271.1449890136719,0.27300000190734863,test
1869,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,273,fcc,128,-573081.7379579975,-4477.201077796855,907.9239574165352,7.093155917316682,4731.31005859375,270.5450134277344,0.27399998903274536,test
1870,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,274,fcc,128,-573082.0510624093,-4477.203523925073,907.9239574165352,7.093155917316682,4589.00634765625,271.57000732421875,0.2750000059604645,val
1871,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,275,fcc,128,-573082.3786481764,-4477.206083188878,907.9239574165352,7.093155917316682,4511.31884765625,269.0740051269531,0.2759999930858612,val
1872,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,276,fcc,128,-573082.7067104151,-4477.208646175118,907.9239574165352,7.093155917316682,4471.30517578125,270.9720153808594,0.2770000100135803,train
1873,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,277,fcc,128,-573083.0914629505,-4477.2116520543,907.9239574165352,7.093155917316682,4475.83837890625,270.4720153808594,0.27799999713897705,train
1874,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,278,fcc,128,-573083.5289054369,-4477.2150695737255,907.9239574165352,7.093155917316682,4438.46630859375,271.0740051269531,0.27900001406669617,train
1875,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,279,fcc,128,-573084.0948860752,-4477.219491297463,907.9239574165352,7.093155917316682,4406.14208984375,271.1180114746094,0.2800000011920929,train
1876,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,280,fcc,128,-573084.7835737377,-4477.224871669826,907.9239574165352,7.093155917316682,4583.46044921875,270.0140075683594,0.2809999883174896,train
1877,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,281,fcc,128,-573085.6442779049,-4477.231595921132,907.9239574165352,7.093155917316682,4552.5341796875,269.3600158691406,0.28200000524520874,train
1878,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,282,fcc,128,-573086.6721680113,-4477.239626312588,907.9239574165352,7.093155917316682,4708.9873046875,269.7330017089844,0.28299999237060547,test
1879,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,283,fcc,128,-573087.8927807184,-4477.249162349362,907.9239574165352,7.093155917316682,4727.5732421875,269.2270202636719,0.2840000092983246,train
1880,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,284,fcc,128,-573089.2822208917,-4477.260017350716,907.9239574165352,7.093155917316682,4772.6484375,268.7179870605469,0.2849999964237213,train
1881,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,285,fcc,128,-573090.856433315,-4477.272315885273,907.9239574165352,7.093155917316682,4835.01416015625,268.1820068359375,0.28600001335144043,train
1882,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,286,fcc,128,-573092.5559817904,-4477.285593607738,907.9239574165352,7.093155917316682,4910.5517578125,267.4040222167969,0.28700000047683716,train
1883,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,287,fcc,128,-573094.3591555776,-4477.29968090295,907.9239574165352,7.093155917316682,5081.70361328125,266.6910095214844,0.2879999876022339,train
1884,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,288,fcc,128,-573096.1668523053,-4477.313803533635,907.9239574165352,7.093155917316682,5215.05322265625,266.06500244140625,0.289000004529953,train
1885,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,289,fcc,128,-573097.9330071787,-4477.327601618584,907.9239574165352,7.093155917316682,5258.9892578125,265.3160095214844,0.28999999165534973,train
1886,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,290,fcc,128,-573099.5778104273,-4477.340451643963,907.9239574165352,7.093155917316682,5407.66796875,264.7860107421875,0.29100000858306885,train
1887,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,291,fcc,128,-573101.0571771563,-4477.352009196534,907.9239574165352,7.093155917316682,5428.17724609375,263.7640075683594,0.2919999957084656,train
1888,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,292,fcc,128,-573102.3055145922,-4477.361761832752,907.9239574165352,7.093155917316682,5468.77685546875,263.7770080566406,0.2930000126361847,test
1889,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,293,fcc,128,-573103.2968445689,-4477.369506598195,907.9239574165352,7.093155917316682,5720.6640625,263.2909851074219,0.2939999997615814,val
1890,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,294,fcc,128,-573103.9378631893,-4477.374514556166,907.9239574165352,7.093155917316682,5641.12939453125,263.2060241699219,0.29499998688697815,train
1891,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,295,fcc,128,-573104.2191672869,-4477.376712244429,907.9239574165352,7.093155917316682,5863.04052734375,263.3739929199219,0.29600000381469727,train
1892,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,296,fcc,128,-573104.0554588267,-4477.375433272084,907.9239574165352,7.093155917316682,5911.5478515625,262.6189880371094,0.296999990940094,train
1893,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,297,fcc,128,-573103.503618721,-4477.371122021258,907.9239574165352,7.093155917316682,5702.49072265625,262.9219970703125,0.2980000078678131,val
1894,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,298,fcc,128,-573102.5657769415,-4477.363795132355,907.9239574165352,7.093155917316682,5499.3046875,263.2909851074219,0.29899999499320984,train
1895,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,299,fcc,128,-573101.2738887706,-4477.35370225602,907.9239574165352,7.093155917316682,5523.83544921875,263.8179931640625,0.30000001192092896,test
1896,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,300,fcc,128,-573099.6213521824,-4477.340791813925,907.9239574165352,7.093155917316682,5441.20751953125,264.76202392578125,0.3009999990463257,train
1897,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,301,fcc,128,-573097.7812513198,-4477.326416025936,907.9239574165352,7.093155917316682,5089.32470703125,265.6340026855469,0.3019999861717224,train
1898,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,302,fcc,128,-573095.7312565196,-4477.310400441559,907.9239574165352,7.093155917316682,5051.865234375,266.3190002441406,0.30300000309944153,train
1899,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,303,fcc,128,-573093.5866870508,-4477.293645992584,907.9239574165352,7.093155917316682,4961.58251953125,267.2820129394531,0.30399999022483826,test
1900,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,304,fcc,128,-573091.4794781345,-4477.277183422926,907.9239574165352,7.093155917316682,4655.96337890625,268.0550231933594,0.3050000071525574,train
1901,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,305,fcc,128,-573089.5144417714,-4477.261831576339,907.9239574165352,7.093155917316682,4535.63525390625,269.1139831542969,0.3059999942779541,train
